,word,word_len
79888,Hejaz,5
292,Hejira,6
52610,Hel,3
84367,Hela,4
84499,Helen,5
80758,Helena,6
109355,Helenium,8
13361,Heleodytes,10
118886,Heliamphora,11
109388,Helichrysum,11
17137,Helicidae,9
111886,Helicteres,10
11079,Heliobacter,11
84216,Helios,6
21179,Heliothis,9
11399,Heliozoa,8
109397,Helipterum,10
17140,Helix,5
52617,Hell,4
106563,Helleborus,10
85314,Hellene,7
63321,Hellenic,8
55359,Hellenism,9
196153,Hellenistic,11
196154,Hellenistical,13
98807,Heller,6
80283,Hellespont,10
98809,Hellman,7
98811,Helmholtz,9
121009,Helminthostachys,16
14546,Heloderma,9
14543,Helodermatidae,14
98815,Heloise,7
121064,Helotiaceae,11
121062,Helotiales,10
121066,Helotium,8
78404,Helsingfors,11
78403,Helsinki,8
121673,Helvellaceae,12
61943,Helvetica,9
120854,Helwingia,9
114143,Helxine,7
15149,Hemachatus,10
20803,Hemerobiidae,12
114859,Hemerocallidaceae,17
114861,Hemerocallis,12
121575,Hemiascomycetes,15
19353,Hemigalus,9
24475,Hemigrammus,11
20405,Hemimetabola,12
98816,Heming,6
98820,Hemingway,9
196294,Hemingwayesque,14
16046,Hemiprocnidae,13
20457,Hemiptera,9
24786,Hemipteronatus,14
24091,Hemiramphidae,13
25221,Hemitripterus,13
98817,Hemminge,8
139505,Hemofil,7
98822,Hendrix,7
98829,Henry,5
98845,Henson,6
104919,Hepaticae,9
104917,Hepaticopsida,13
98847,Hepburn,7
84220,Hephaestus,10
84221,Hephaistos,10
98850,Hepworth,8
84227,Hera,4
84343,Heracles,8
120731,Heracleum,9
98853,Heraclitus,10
84344,Herakles,8
77789,Herat,5
98854,Herbart,7
98856,Herbert,7
78567,Herculaneum,11
173704,Herculean,9
84342,Hercules,8
98858,Herder,6
84228,Here,4
22420,Hereford,8
111891,Heritiera,9
98860,Herman,6
96013,Hermann,7
111907,Hermannia,9
84224,Hermaphroditus,14
84223,Hermes,6
17217,Hermissenda,11
78111,Hermosillo,10
107469,Hernaria,8
98863,Hero,4
98866,Herod,5
98868,Herodotus,9
98864,Heron,5
19357,Herpestes,9
89892,Herr,4
72402,Herrenvolk,10
98869,Herrick,7
98871,Herschel,8
80957,Hershey,7
79024,Hertfordshire,13
84411,Hertha,6
98884,Hertz,5
196614,Hertzian,8
98887,Herzberg,8
140895,Heshvan,7
98889,Hesiod,6
174396,Hesperian,9
84135,Hesperides,10
12766,Hesperiphona,12
108383,Hesperis,8
82008,Hesperus,8
98899,Hess,4
98901,Hesse,5
84232,Hestia,6
116726,Heteranthera,12
121336,Heterobasidiomycetes,20
22009,Heterocephalus,14
14901,Heterodon,9
11485,Heterokontae,12
11477,Heterokontophyta,16
117013,Heteromeles,11
21741,Heteromyidae,12
20519,Heteroptera,11
18118,Heteroscelus,12
25364,Heterosomata,12
12158,Heterostraci,12
109400,Heterotheca,11
11494,Heterotrichales,15
119053,Heuchera,8
120555,Hevea,5
98903,Hevesy,6
136737,Hexadrol,8
25260,Hexagrammidae,13
25263,Hexagrammos,11
110319,Hexalectris,11
11698,Hexamita,8
12238,Hexanchidae,11
12240,Hexanchus,9
19585,Hexapoda,8
98905,Heyerdahl,9
98907,Heyrovsky,9
98909,Heyse,5
98912,Heyward,7
72774,Hezbollah,9
98915,Hezekiah,8
135801,Hf,2
135864,Hg,2
98917,Hiawatha,8
113761,Hibbertia,9
80709,Hibbing,7
78953,Hibernia,8
98918,Hickock,7
62590,Hidatsa,7
109406,Hieracium,9
99337,Hieronymus,10
98921,Higginson,9
89903,Highlander,10
79070,Highlands,9
89908,Highness,8
63399,Higi,4
79890,Hijaz,5
98924,Hilbert,7
98488,Hildebrand,10
98929,Hill,4
98932,Hillary,7
80513,Hilo,4
195734,Himalayan,9
82199,Himalayas,9
62862,Himalayish,10
110325,Himantoglossum,14
18173,Himantopus,10
98936,Himmler,7
98938,Hinault,7
73386,Hinayana,8
85097,Hinayanist,10
98940,Hindemith,9
98942,Hindenburg,10
195382,Hindi,5
85101,Hindoo,6
56997,Hindooism,9
63257,Hindoostani,11
63258,Hindostani,10
85341,Hindu,5
73365,Hinduism,8
79149,Hindustan,9
195774,Hindustani,10
98945,Hipparchus,10
77814,Hippo,5
20027,Hippobosca,10
20023,Hippoboscidae,13
12000,Hippocampus,11
118719,Hippocastanaceae,16
98946,Hippocrates,11
196617,Hippocratic,11
115758,Hippocrepis,11
19636,Hippodamia,10
25395,Hippoglossoides,15
25401,Hippoglossus,12
22323,Hippopotamidae,14
19423,Hipposideridae,14
19425,Hipposideros,12
22655,Hippotragus,11
24303,Hipsurus,8
98947,Hirohito,8
79315,Hiroshima,9
98949,Hirschsprung,12
17086,Hirudinea,9
17091,Hirudinidae,11
17093,Hirudo,6
13463,Hirundinidae,12
13466,Hirundo,7
94120,Hispanic,8
78170,Hispaniola,10
196609,Hispaniolan,11
98951,Hitchcock,9
98955,Hitchings,9
62626,Hitchiti,8
98957,Hitler,6
196295,Hitlerian,9
63314,Hittite,7
72773,Hizballah,9
72775,Hizbollah,9
72776,Hizbullah,9
135807,Ho,2
98960,Hoagland,8
78773,Hobart,6
98962,Hobbes,6
98964,Hobbs,5
81158,Hodeida,7
84371,Hoder,5
98975,Hodgkin,7
84372,Hodr,4
84368,Hoenir,6
98977,Hoffa,5
98980,Hoffman,7
98992,Hoffmann,8
98994,Hoffmannsthal,13
98996,Hogan,5
98999,Hogarth,7
99001,Hogg,4
140557,Hogmanay,8
10581,Hohenlinden,11
73825,Hohenzollern,12
111666,Hoheria,7
78006,Hohhot,6
62723,Hoka,4
62722,Hokan,5
79288,Hokkaido,8
62849,Hokkianese,10
99003,Hokusai,7
107021,Holarrhena,10
99005,Holbein,7
14396,Holbrookia,10
110921,Holcus,6
79483,Holland,7
85337,Hollander,9
71888,Hollands,8
99011,Hollerith,9
99013,Holly,5
193869,Hollywood,9
99016,Holmes,6
10282,Holocaust,9
139985,Holocene,8
11930,Holocentridae,13
11932,Holocentrus,11
12222,Holocephali,11
99022,Holofernes,10
21453,Holothuria,10
21451,Holothuridae,12
21447,Holothuroidea,13
22417,Holstein,8
17558,Homaridae,9
17561,Homarus,7
80012,Homel,5
99024,Homer,5
196620,Homeric,7
23197,Hominidae,9
23194,Hominoidea,10
121334,Homobasidiomycetes,18
109414,Homogyne,8
21030,Homona,6
20572,Homoptera,9
80011,Homyel,6
79292,Hondo,5
85331,Honduran,8
78068,Honduras,8
99026,Honegger,8
79912,Honiara,7
80514,Honolulu,8
79291,Honshu,6
99028,Hooke,5
99030,Hooker,6
85606,Hoosier,7
99042,Hoover,6
99045,Hope,4
77957,Hopeh,5
77956,Hopei,5
84874,Hopi,4
99048,Hopkins,7
99060,Hopkinson,9
99062,Horace,6
110928,Hordeum,7
123226,Horneophyton,12
99063,Horowitz,8
99065,Horta,5
83765,Horus,5
58558,Hosea,5
69742,Host,4
114872,Hosta,5
114868,Hostaceae,9
83975,Hotei,5
84369,Hoth,4
84370,Hothr,5
101398,Hotspur,7
62979,Hottentot,9
110551,Hottonia,8
99068,Houdini,7
80694,Houghton,8
82218,Housatonic,10
99073,Housman,7
81020,Houston,7
122528,Houttuynia,10
90062,Houyhnhnm,9
52623,Houyhnhnms,10
99081,Howard,6
99086,Howe,4
99088,Howells,7
99092,Hoyle,5
101886,Hrolf,5
78670,Hrvatska,8
78000,Hsian,5
81242,Huainaputina,12
84992,Hualapai,8
84993,Hualpai,7
82223,Huascaran,9
82224,Hubbard,7
99097,Hubble,6
99100,Hubel,5
82226,Hudson,6
113920,Hudsonia,8
99107,Huggins,7
99114,Hughes,6
99120,Hugo,4
196297,Hugoesque,9
108389,Hugueninia,10
90070,Huguenot,8
99125,Hull,4
109419,Hulsea,6
82229,Humber,6
99127,Humboldt,8
99133,Hume,4
99135,Humperdinck,11
50617,Humulin,7
114192,Humulus,7
90082,Hun,3
77959,Hunan,5
195702,Hungarian,9
79502,Hungary,7
62592,Hunkpapa,8
108592,Hunnemannia,11
99142,Hunt,4
99145,Huntington,10
80349,Huntsville,10
84878,Hupa,4
99149,Hurok,5
82414,Huron,5
99154,Hus,3
99162,Husain,6
99163,Husayn,6
99152,Huss,4
99156,Hussein,7
99167,Husserl,7
90099,Hussite,7
99169,Huston,6
99171,Hutchins,8
99173,Hutchinson,10
99177,Hutton,6
85158,Hutu,4
196299,Huxleian,8
99179,Huxley,6
196298,Huxleyan,8
99188,Huygens,7
114878,Hyacinthaceae,13
114890,Hyacinthoides,13
84137,Hyades,6
19090,Hyaenidae,9
21257,Hyalophora,10
109426,Hyalosperma,11
16768,Hyalospongiae,13
138147,Hyazyme,7
114116,Hybanthus,9
79167,Hyderabad,9
121244,Hydnaceae,9
113959,Hydnocarpus,11
107383,Hydnoraceae,11
121247,Hydnum,6
83650,Hydra,5
118954,Hydrangeaceae,13
106582,Hydrastis,9
33936,HydroDIURIL,11
18497,Hydrobates,10
18494,Hydrobatidae,12
116760,Hydrocharidaceae,16
116764,Hydrocharis,11
116758,Hydrocharitaceae,16
21953,Hydrochoeridae,14
21955,Hydrochoerus,12
136721,Hydrocortone,12
18666,Hydrodamalis,12
13962,Hydromantes,11
21583,Hydromyinae,11
21585,Hydromys,8
15185,Hydrophidae,11
119443,Hydrophyllaceae,15
119446,Hydrophyllum,12
16798,Hydrozoa,8
82236,Hydrus,6
22798,Hyemoschus,10
84226,Hygeia,6
121966,Hygrocybe,9
121963,Hygrophoraceae,14
121970,Hygrophorus,11
29042,Hygroton,8
121982,Hygrotrama,10
14116,Hyla,4
14026,Hylactophryne,13
14111,Hylidae,7
23300,Hylobates,9
23297,Hylobatidae,11
107923,Hylocereus,10
13006,Hylocichla,10
12935,Hylophylax,10
84234,Hymen,5
106756,Hymenaea,8
114118,Hymenanthera,12
121100,Hymenogastrales,15
121341,Hymenomycetes,13
120879,Hymenophyllaceae,16
120881,Hymenophyllum,13
20111,Hymenoptera,11
13851,Hynerpeton,10
120287,Hyoscyamus,10
99191,Hypatia,7
11871,Hypentelium,11
83651,Hyperborean,11
113803,Hypericaceae,12
113719,Hypericales,11
113805,Hypericum,9
84235,Hyperion,8
11685,Hypermastigina,14
12181,Hyperoartia,11
18582,Hyperodontidae,14
25090,Hyperoglyphe,12
18585,Hyperoodon,10
12194,Hyperotreta,11
30561,Hyperstat,9
25959,Hypertensin,11
21320,Hyphantria,10
83652,Hypnos,6
109428,Hypochaeris,11
109430,Hypochoeris,11
121041,Hypocreaceae,12
121039,Hypocreales,11
19980,Hypoderma,9
19973,Hypodermatidae,14
14150,Hypopachus,10
112517,Hypopitys,9
114488,Hypoxidaceae,12
114490,Hypoxis,7
15041,Hypsiglena,10
16483,Hypsiprymnodon,14
22033,Hyracoidea,10
22063,Hyracotherium,13
119612,Hyssopus,8
21723,Hystricidae,11
21719,Hystricomorpha,14
41739,Hytrin,6
141489,Hz,2
127769,I,1
80581,IA,2
138217,IAA,3
74997,IAEA,4
75000,IBRD,4
75238,IC,2
75002,ICAO,4
34156,ICBM,4
73591,ICC,3
34167,ICE,3
136692,ICSH,4
73767,ICU,3
80540,ID,2
75004,IDA,3
131237,IDDM,4
75275,IDF,3
125681,IDP,3
75006,IFC,3
127778,II,2
127798,III,3
75270,IIS,3
82253,IJssel,6
82255,IJsselmeer,10
80552,IL,2
75009,ILO,3
75013,IMF,3
75011,IMO,3
72801,IMU,3
80569,IN,2
75767,INC,3
34231,INH,3
72787,INLA,4
73699,INR,3
73680,INS,3
125004,IOU,3
56405,IP,2
9011,IPO,3
39262,IPV,3
128683,IQ,2
73739,IR,2
72792,IRA,3
73737,IRS,3
75261,ISI,3
73378,ISKCON,6
75266,ISN,3
34184,IUD,3
8723,IV,2
34187,IVP,3
8170,IW,2
76207,IWW,3
127866,IX,2
84503,Iago,4
84323,Iapetus,7
79707,Ibadan,6
79788,Iberia,6
195683,Iberian,7
108394,Iberis,6
99192,Ibert,5
95823,Ibrahim,7
99194,Ibsen,5
196300,Ibsenian,8
84217,Icarus,6
79518,Iceland,7
85346,Icelander,9
63090,Icelandic,9
20246,Ichneumonidae,13
14858,Ichthyosauria,13
14861,Ichthyosauridae,15
13855,Ichyostega,10
23720,Ictalurus,9
13144,Icteria,7
13168,Icteridae,9
13173,Icterus,7
11865,Ictiobus,8
14833,Ictodosauria,12
22880,Ictonyx,7
80538,Idaho,5
85603,Idahoan,7
34008,Identikit,9
67580,Iditarod,8
62474,Ido,3
84373,Idun,4
139155,Ig,2
139160,IgA,3
139162,IgD,3
139164,IgE,3
139167,IgG,3
139169,IgM,3
85574,Igbo,4
83813,Igigi,5
99197,Iglesias,8
99199,Ignatius,8
14367,Iguania,7
14365,Iguanidae,9
14714,Iguanodontidae,14
82250,Iguassu,7
82248,Iguazu,6
97756,Ike,3
95870,Ikhanaton,9
118569,Ilex,4
58074,Iliad,5
111672,Iliamna,7
78472,Ilion,5
78473,Ilium,5
82256,Illampu,7
107473,Illecebrum,10
106237,Illicium,8
82257,Illimani,8
80549,Illinois,8
85604,Illinoisan,10
77796,Illyria,7
62992,Illyrian,8
82416,Ilmen,5
31568,Ilosone,7
34031,Imavate,7
34052,Impressionism,13
26476,Imuran,6
135818,In,2
20975,Inachis,7
83814,Inanna,6
85457,Inca,4
85459,Incan,5
61614,Incarnation,11
79544,Incheon,7
79543,Inchon,6
138197,Inconel,7
80739,Independence,12
38181,Inderal,7
79142,India,5
34074,Indiaman,8
84799,Indian,6
80567,Indiana,7
85605,Indianan,8
80574,Indianapolis,12
63276,Indic,5
16153,Indicatoridae,13
82267,Indigirka,9
115765,Indigofera,10
78020,Indochina,9
34082,Indocin,7
79200,Indonesia,9
85347,Indonesian,10
83884,Indra,5
23500,Indriidae,9
82274,Indus,5
52619,Inferno,7
11449,Infusoria,9
99208,Inge,4
85275,Inger,5
85276,Ingerman,8
99211,Ingres,6
85274,Ingrian,7
84958,Injun,5
85458,Inka,4
78861,Innsbruck,9
25903,Inocor,6
75196,Inquisition,11
90250,Inquisitor,10
19583,Insecta,7
16585,Insectivora,11
12578,Insessores,10
34150,Intelnet,8
72724,Interahamwe,11
73702,Interior,8
80225,Interlaken,10
62473,Interlingua,11
75442,International,13
63822,Internationale,14
34169,Internet,8
75268,Interpol,8
137502,Intropin,8
88753,Inuit,5
138242,Invar,5
40677,Invirase,8
84229,Io,2
99215,Ionesco,7
80294,Ionia,5
85320,Ionian,6
63339,Ionic,5
84880,Iowa,4
85607,Iowan,5
84881,Ioway,5
19791,Ipidae,6
119363,Ipomoea,7
10586,Ipsus,5
135827,Ir,2
79247,Irak,4
196641,Iraki,5
79221,Iran,4
85348,Irani,5
63289,Iranian,7
79244,Iraq,4
85351,Iraqi,5
79057,Ireland,7
85354,Irelander,9
13459,Irena,5
13457,Irenidae,8
107664,Iresine,7
114370,Iridaceae,9
13476,Iridoprocne,11
196042,Irish,5
85355,Irishman,8
85356,Irishwoman,10
97281,Ironsides,9
62672,Iroquoian,9
62673,Iroquois,8
82296,Irrawaddy,9
82298,Irtish,6
82300,Irtysh,6
63352,Irula,5
99219,Irving,6
118080,Irvingia,8
99221,Isaac,5
99224,Isaiah,6
108397,Isatis,6
78583,Ischia,6
14831,Ischigualastia,14
82302,Isere,5
93388,Iseult,6
79231,Isfahan,7
99225,Isherwood,9
91925,Ishmael,7
83794,Ishtar,6
83766,Isis,4
73352,Islam,5
79728,Islamabad,9
195380,Islamic,7
145119,Islamise,8
73358,Islamism,8
85083,Islamist,8
145123,Islamize,8
56780,Islamophobia,12
79088,Islay,5
90336,Ismaili,7
90337,Ismailian,9
56993,Ismailism,9
99229,Isocrates,9
123324,Isoetaceae,10
123322,Isoetales,9
123327,Isoetes,7
17653,Isopoda,7
20296,Isoptera,8
42758,Isoptin,7
106589,Isopyrum,8
34236,Isordil,7
23838,Isospondyli,11
78496,Israel,6
85362,Israeli,7
85073,Israelite,9
76293,Israelites,10
99230,Issachar,8
10588,Issus,5
80284,Istanbul,8
25033,Istiophoridae,13
25036,Istiophorus,11
34234,Isuprel,7
12247,Isuridae,8
12254,Isurus,6
78564,Italia,6
63202,Italian,7
196642,Italic,6
78562,Italy,5
80848,Ithaca,6
78440,Ithaki,6
84374,Ithunn,6
99237,Ivanov,6
99242,Ives,4
10590,Ivry,4
10593,Iwo,3
114442,Ixia,4
17900,Ixobrychus,10
15379,Ixodes,6
15375,Ixodidae,8
140907,Iyar,4
140908,Iyyar,5
83976,Izanagi,7
83977,Izanami,7
80290,Izmir,5
127591,J,1
34365,JDAM,4
72805,JEM,3
99560,JFK,3
84025,JHVH,4
72815,JI,2
72811,JRA,3
73240,JV,2
79160,Jabalpur,8
91073,Jack,4
99258,Jackson,7
115773,Jacksonia,9
196644,Jacksonian,10
80475,Jacksonville,12
90342,Jacob,5
90343,Jacobean,8
99268,Jacobi,6
90344,Jacobin,7
196646,Jacobinic,9
196647,Jacobinical,11
56896,Jacobinism,10
90345,Jacobite,8
99274,Jacobs,6
99277,Jacquard,8
110624,Jacquinia,9
21780,Jaculus,7
34270,Jacuzzi,7
99281,Jafar,5
78538,Jaffa,5
99280,Jaffar,6
83923,Jagannath,9
83924,Jagannatha,10
62812,Jagatai,7
83925,Jagganath,9
99284,Jagger,6
62813,Jaghatai,8
84022,Jahvey,6
84023,Jahweh,6
195395,Jain,4
73379,Jainism,7
195396,Jainist,7
79213,Jakarta,7
99287,Jakobson,8
77790,Jalalabad,9
78193,Jamaica,7
85378,Jamaican,8
113385,Jambos,6
82314,James,5
123150,Jamesonia,9
81062,Jamestown,9
99304,Jamison,7
140860,Jan,3
90347,Janissary,9
99306,Jansen,6
56676,Jansenism,9
90350,Jansenist,9
140859,January,7
84230,Janus,5
85382,Jap,3
79295,Japan,5
195728,Japanese,8
90351,Japheth,7
99309,Jarrell,7
113065,Jasminum,8
84450,Jason,5
99311,Jaspers,7
20725,Jassidae,8
90352,Jat,3
120551,Jatropha,8
62513,Java,4
196650,Javan,5
196649,Javanese,8
23215,Javanthropus,12
99314,Jay,3
72813,Jayshullah,10
79880,Jeddah,6
99319,Jeffers,7
99322,Jefferson,9
193962,Jeffersonian,12
84024,Jehovah,7
10596,Jena,4
99325,Jenner,6
99327,Jenny,5
99329,Jensen,6
99333,Jeremiah,8
80079,Jerevan,7
80166,Jerez,5
79330,Jericho,7
99331,Jeroboam,8
99334,Jerome,6
85665,Jerry,5
22409,Jersey,6
78513,Jerusalem,9
99340,Jespersen,9
90368,Jesuit,6
196652,Jesuitic,8
196651,Jesuitical,10
56649,Jesuitism,9
56650,Jesuitry,8
99343,Jesus,5
140947,Jeth,4
99354,Jevons,6
85071,Jew,3
120592,Jewbush,7
85074,Jewess,6
195370,Jewish,6
99356,Jewison,7
76251,Jewry,5
99358,Jezebel,7
79883,Jidda,5
79882,Jiddah,6
85085,Jihadist,8
99359,Jimenez,7
62879,Jinghpaw,8
62878,Jinghpo,7
80299,Jinja,5
99363,Jinnah,6
75119,Jirga,5
62965,Jirrbal,7
90422,Jnr,3
99365,Joachim,7
90386,Job,3
84474,Jocasta,7
99368,Joel,4
99369,Joffre,6
99371,Joffrey,7
79925,Johannesburg,12
99380,John,4
94108,Johnny,6
99391,Johns,5
99403,Johnson,7
99406,Johnston,8
99417,Joliet,6
99409,Joliot,6
99415,Jolliet,7
99419,Jolson,6
58567,Jonah,5
70337,Jonathan,8
99435,Jones,5
80384,Jonesboro,9
99438,Jong,4
99440,Jonson,6
99445,Joplin,6
78539,Joppa,5
79324,Jordan,6
11894,Jordanella,10
196654,Jordanian,9
99449,Joseph,6
99451,Josephus,8
99454,Joshua,6
58509,Josue,5
84375,Jotun,5
84376,Jotunn,6
99455,Joule,5
84308,Jove,4
196657,Jovian,6
99457,Jowett,6
99459,Joyce,5
90421,Jr,2
78105,Juarez,6
79161,Jubbulpore,10
78547,Juda,4
78549,Judaea,6
99464,Judah,5
195372,Judaic,6
72462,Judaica,7
195373,Judaical,8
56975,Judaism,7
99465,Judas,5
58654,Jude,4
78548,Judea,5
58511,Judges,6
90413,Judith,6
83926,Juggernaut,10
113188,Juglandaceae,12
113186,Juglandales,11
113191,Juglans,7
85690,Jugoslav,8
85692,Jugoslavian,11
78666,Jugoslavija,11
196658,Julian,6
140875,July,4
106687,Juncaceae,9
116813,Juncaginaceae,13
106691,Juncus,6
140873,June,4
80357,Juneau,6
116889,Juneberry,9
99473,Jung,4
104926,Jungermanniaceae,16
104922,Jungermanniales,15
196304,Jungian,7
90420,Junior,6
105501,Juniperus,9
85670,Junker,6
99476,Junkers,7
84231,Juno,4
187747,Junoesque,9
84307,Jupiter,7
140008,Jurassic,8
99478,Jussieu,7
73671,Justice,7
99480,Justinian,9
85240,Jute,4
63054,Jutish,6
10598,Jutland,7
99483,Juvenal,7
140948,Jyaistha,8
78254,Jylland,7
16141,Jynx,4
34426,K,1
126647,KB,2
76307,KGB,3
72834,KKK,3
991,KO,2
72829,KR,2
80594,KS,2
80606,KY,2
83885,Ka,2
34434,Kaaba,5
55337,Kabala,6
55336,Kabbala,7
55335,Kabbalah,8
55343,Kabbalism,9
86966,Kabbalist,9
136682,Kabolin,7
77791,Kabul,5
72824,Kach,4
99485,Kachaturian,11
62876,Kachin,6
62877,Kachinic,8
62894,Kadai,5
80281,Kadikoy,7
85131,Kafir,5
63283,Kafiri,6
99487,Kafka,5
197105,Kafkaesque,10
28776,Kafocin,7
71948,Kahlua,6
99489,Kahn,4
80522,Kahoolawe,9
90441,Kaiser,6
15868,Kakatoe,7
34437,Kakemono,8
81197,Kalahari,8
80696,Kalamazoo,9
84883,Kalapooia,9
62768,Kalapooian,10
84884,Kalapuya,8
62769,Kalapuyan,9
34439,Kalashnikov,11
83886,Kali,4
78836,Kalimantan,10
99491,Kalinin,7
85572,Kalka,5
83927,Kalki,5
20319,Kalotermes,10
20317,Kalotermitidae,14
79958,Kaluga,6
83887,Kama,4
62863,Kamarupan,9
60084,Kamasutra,9
63475,Kamba,5
82335,Kamet,5
83978,Kami,4
84887,Kamia,5
80300,Kampala,7
77580,Kampong,7
77877,Kampuchea,9
85189,Kampuchean,10
78045,Kananga,7
79151,Kanara,6
85012,Kanarese,8
82336,Kanawha,7
82339,Kanchanjanga,12
82338,Kanchenjunga,12
77793,Kandahar,8
99496,Kandinsky,9
77905,Kandy,5
63358,Kannada,7
62595,Kansa,5
85608,Kansan,6
82341,Kansas,6
77953,Kansu,5
99498,Kant,4
196305,Kantian,7
34445,Kantrex,7
137715,Kaochlor,8
34447,Kaopectate,10
63400,Kapsiki,7
79730,Karachi,7
62809,Karakalpak,10
82348,Karakoram,9
126308,Karat,5
79254,Karbala,7
78402,Karelia,7
63130,Karelian,8
62864,Karen,5
62865,Karenic,7
99500,Karlfeldt,9
99502,Karloff,7
79146,Karnataka,9
84890,Karok,5
99505,Karpov,6
99508,Karsavina,9
140957,Kartik,6
83889,Kartikeya,9
140958,Karttika,8
83890,Karttikeya,10
82355,Kasai,5
75564,Kashag,6
79719,Kashmir,7
85027,Kashmiri,8
99510,Kasparov,8
63240,Kassite,7
99513,Kastler,7
79807,Katar,5
85467,Katari,6
63326,Katharevusa,11
79189,Kathmandu,9
79190,Katmandu,8
79708,Katsina,7
25022,Katsuwonidae,12
25020,Katsuwonus,10
82358,Kattegatt,9
80524,Kauai,5
99515,Kaufman,7
80041,Kaunas,6
99518,Kaunda,6
37000,Kavrin,6
62794,Kazak,5
80100,Kazakh,6
80097,Kazakhstan,10
85548,Kazakhstani,11
80099,Kazakstan,9
79976,Kazan,5
99521,Kean,4
99523,Keaton,6
99526,Keats,5
83764,Keb,3
99528,Keble,5
62678,Kechua,6
196897,Kechuan,7
28772,Keflex,6
28773,Keflin,6
28774,Keftab,6
84891,Kekchi,6
99530,Kekule,6
99533,Keller,6
99536,Kellogg,7
99546,Kelly,5
85120,Kelt,4
99549,Kelvin,6
38152,Kemadrin,8
139583,Kenalog,7
138822,Kendal,6
99552,Kendall,7
99555,Kendrew,7
115775,Kennedia,8
99557,Kennedy,7
115777,Kennedya,8
99563,Kennelly,8
81075,Kennewick,9
99566,Kent,4
63045,Kentish,7
85609,Kentuckian,10
80604,Kentucky,8
79333,Kenya,5
196662,Kenyan,6
23256,Kenyapithecus,13
99568,Kenyata,7
99570,Keokuk,6
99571,Kepler,6
63419,Kera,4
79253,Kerbala,7
79255,Kerbela,7
99574,Kerensky,8
99576,Kern,4
99579,Kerouac,7
99582,Kesey,5
34481,Ketalar,7
99585,Kettering,9
58691,Ketubim,7
99588,Key,3
99590,Keynes,6
196306,Keynesian,9
55634,Keynesianism,12
79959,Khabarovsk,10
99592,Khachaturian,12
101628,Khadafy,7
62826,Khalka,6
62825,Khalkha,7
73388,Khalsa,6
99595,Khama,5
62914,Khamti,6
85280,Khanty,6
80069,Kharkiv,7
80068,Kharkov,7
80194,Khartoum,8
117842,Khaya,5
90446,Khedive,7
83767,Khepera,7
78422,Khios,5
85551,Khirghiz,8
85524,Khmer,5
62978,Khoikhoi,8
62977,Khoikhoin,9
62975,Khoisan,7
99597,Khomeini,8
63282,Khowar,6
99601,Khrushchev,10
62912,Khuen,5
83815,Ki,2
63476,Kichaga,7
84892,Kichai,6
84893,Kickapoo,8
99739,Kid,3
99604,Kidd,4
99607,Kierkegaard,11
99610,Kieslowski,10
80056,Kiev,4
78662,Kigali,6
113977,Kiggelaria,10
78424,Kikladhes,9
82369,Kilimanjaro,11
62742,Kiliwa,6
84895,Kiliwi,6
84506,Kilroy,6
79926,Kimberley,9
82340,Kinchinjunga,12
34529,Kinetoscope,11
99618,King,4
80872,Kingston,8
79834,Kingstown,9
14263,Kinosternidae,13
14265,Kinosternon,11
99621,Kinsey,6
78047,Kinshasa,8
63479,Kinyarwanda,11
62721,Kiowa,5
99623,Kipling,7
196307,Kiplingesque,12
99626,Kirchhoff,9
99629,Kirchner,8
85549,Kirghiz,7
80109,Kirghizia,9
80113,Kirghizstan,11
80112,Kirgiz,6
80110,Kirgizia,8
80114,Kirgizstan,10
78815,Kiribati,8
118086,Kirkia,6
79256,Kirkuk,6
83816,Kishar,6
80048,Kishinev,8
140896,Kislev,6
99631,Kissinger,9
79337,Kisumu,6
63480,Kiswahili,9
79317,Kitakyushu,10
99634,Kitchener,9
82371,Kivu,4
85435,Kiwi,4
80034,Klaipeda,8
82373,Klamath,7
72833,Klan,4
90497,Klansman,8
99638,Klaproth,8
29202,Klavier,7
99640,Klee,4
138299,Kleenex,7
99642,Klein,5
99649,Kleist,6
99652,Klimt,5
99654,Kline,5
99657,Klinefelter,11
78756,Klondike,8
99660,Klopstock,9
137717,Klorvess,8
90499,Kluxer,6
81243,Klyuchevskaya,13
75104,Knesset,7
75105,Knesseth,8
112046,Knightia,8
78436,Knossos,7
99662,Knox,4
80997,Knoxville,9
96833,Knut,4
84897,Koasati,7
78262,Kobenhavn,9
22674,Kobus,5
99664,Koch,4
107739,Kochia,6
85014,Kodagu,6
82380,Kodiak,6
119804,Koellia,7
99666,Koestler,8
18574,Kogia,5
63331,Koine,5
73393,Kokka,5
63407,Kola,4
85015,Kolam,5
63372,Kolami,6
79162,Kolkata,7
117518,Kolkwitzia,10
78339,Koln,4
78793,Kolonia,7
63117,Komi,4
79465,Konakri,7
63481,Kongo,5
99668,Konoe,5
99671,Konoye,6
99674,Koopmans,8
58748,Koran,5
194795,Koranic,7
99677,Korbut,6
99679,Korchnoi,8
99682,Korda,5
80193,Kordofan,8
63465,Kordofanian,11
84276,Kore,4
79529,Korea,5
195747,Korean,6
78458,Korinthos,9
99685,Korzybski,9
99688,Kosciusko,9
99690,Kosciuszko,10
78671,Kosovo,6
111680,Kosteletzya,11
63354,Kota,4
85017,Kotar,5
39307,Kotex,5
63410,Kotoko,6
99692,Koussevitzky,12
80042,Kovna,5
80043,Kovno,5
